,Baseline,Latency_a,Latency_b,T2MaxVel,T2MaxCon,T2Rec75pc,PeakCon,ConAmplitude,VelConMax,VelConAve,AccConMax,ConTime,VelRedAve,VelRedMax,AccRedMax,assets,Unnamed: 0,mean_lum_mask,std_lum_mask,mean_lum,std_lum
11,0.005521817622209019,0.26666666666666666,0.25,0.49166666666666664,0.6416666666666666,0.0,-1.0360973322738063,1.0416191498960152,3.447239449673769,2.661741251659836,33.936425382524504,0.37499999999999994,0.13328953075935218,3.0018309029268053,360.91226838910444,Asset0027,22,0.3846154,0.096799545,0.16378033,0.16378033
12,0.011519167900888952,0.275,0.2583333333333333,3.0416666666666665,0.975,0.0,-1.0739184876328594,1.0854376555337484,3.2605014080453776,1.4842413200782576,24.974898695992913,0.7,0.21098126459324829,8.194340490756193,980.4841714398684,Asset0008,7,0.35378727,0.08419011,0.1345228,0.1345228
13,-0.0010561863151629886,0.2916666666666667,0.2916666666666667,0.39166666666666666,0.9666666666666667,0.0,-0.9155432120078734,0.9144870256927103,2.7628412990922735,1.2856390114930232,20.371546043504882,0.675,0.14366009039491046,2.046277305281432,239.47462546679967,Asset0028,23,0.39515796,0.1254865,0.14764483,0.14764483
14,0.0018853832638289585,0.2833333333333333,0.2833333333333333,0.39166666666666666,1.0833333333333333,0.0,-0.8544858882878748,0.8563712715517037,2.464270305303029,1.015257872110372,17.52407326629502,0.7999999999999999,0.17300950323891293,1.2784936344230768,145.48706325543677,Asset0009,8,0.34692207,0.11580938,0.11837247,0.11837247
15,0.030149548498217753,0.30833333333333335,0.26666666666666666,0.36666666666666664,0.9249999999999999,0.0,-0.8286825443495187,0.8588320928477364,2.897912496545978,1.2797913546773962,21.19692000892151,0.6166666666666666,0.39380681038860627,2.420427327165733,265.08493548517936,Asset0011,10,0.36842307,0.10854018,0.13845007,0.13845007
16,0.0053646810283692935,0.275,0.26666666666666666,0.375,0.9,0.0,-1.0555677492313675,1.060932430259737,3.3862282759672624,1.6299504948262302,25.634592013791764,0.625,0.17221866890014478,5.541395626229786,654.1300915159692,Asset0024,20,0.43263465,0.13274679,0.15246816,0.15246816
17,-0.02361623347330627,0.24166666666666667,0.2583333333333333,3.0416666666666665,0.9166666666666666,0.0,-0.801567533353079,0.7779512998797726,2.1274148943833215,1.1142094495485135,14.799929154527455,0.6749999999999999,0.17736585774448158,10.134281866053808,1222.8883364081319,Asset0032,27,0.33565906,0.100651115,0.12584352,0.12584352
18,0.0059106337874434076,0.275,0.26666666666666666,3.0416666666666665,0.9,0.0,-0.919136921832775,0.9250475556202183,3.1387786953159025,1.41319801252552,24.634316951132025,0.625,0.23870576509447294,4.8296455545809724,560.4504021914771,Surprise02,51,0.39776164,0.16939048,0.14499997,0.14499997
19,0.008962531572819676,0.2833333333333333,0.26666666666666666,0.375,0.9,0.0,-0.8547781348856814,0.8637406664585011,2.736800489825264,1.305178707298095,20.92440142731751,0.6166666666666667,0.171325747819405,1.3937923131066832,170.129106800354,Asset0030,25,0.3308456,0.10292578,0.13521598,0.13521598
20,0.00639025936709045,0.26666666666666666,0.2583333333333333,0.35833333333333334,1.075,0.0,-1.0637404243940638,1.0701306837611542,3.0629720621389445,1.2724329981552973,23.775020226645438,0.8083333333333333,0.22282809313623944,0.5153311650080994,54.024704375321875,Asset0036,31,0.36441875,0.06329672,0.16907188,0.16907188
21,-0.010878908655013899,0.21666666666666667,0.2583333333333333,0.35833333333333334,0.9833333333333333,0.0,-1.1325963707513278,1.121717462096314,3.2374017869267324,1.4168726246658572,23.129815864963046,0.7666666666666666,0.13665243150232284,1.1573989923920447,138.70161882712893,Asset0012,11,0.42795184,0.14011648,0.18053178,0.18053178
22,0.003949569630980341,0.2583333333333333,0.26666666666666666,0.375,1.1416666666666666,0.0,-1.402038034209386,1.4059876038403665,3.693495214348468,1.5451045698314996,26.591344427013333,0.8833333333333333,0.1420256029665051,5.210918517869549,609.9836895865412,Asset0048,42,0.44772378,0.13801493,0.16703598,0.16703598
23,-0.00563314738088936,0.275,0.275,3.0416666666666665,1.0916666666666666,0.0,-1.0943980845165977,1.0887649371357084,2.8107371821164406,1.2905660642269612,21.09471132820608,0.8166666666666665,0.2252371083215664,6.763013589254316,814.7224130211646,Asset0034,29,0.36686334,0.11661332,0.15790665,0.15790665
24,-0.005896365482499977,0.25,0.26666666666666666,0.36666666666666664,0.8166666666666667,0.0,-0.7284615141255482,0.7225651486430482,2.4422472531792683,1.2124612539111699,17.22395701406673,0.5666666666666667,0.19841614485058537,0.572374657715542,68.1159721958692,Surprise03,52,0.26792732,0.23425023,0.15309025,0.15309025
25,0.005429122188828853,0.2833333333333333,0.2583333333333333,0.375,0.9416666666666667,0.0,-0.8715696654789838,0.8769987876678127,2.5182969620802953,1.25143331712727,18.89137997967156,0.6583333333333333,0.16714100962108008,1.7886071326300401,229.86876631827755,Asset0003,2,0.32008824,0.08134007,0.14243245,0.14243245
26,-0.003307294786253509,0.2916666666666667,0.275,0.375,0.9083333333333333,0.0,-0.7458984227859926,0.7425911279997391,2.531963555222778,1.1369416987176038,20.626265130782723,0.6166666666666667,0.19119777889904868,0.9422859971663389,114.21609113832254,Asset0018,16,0.24342825,0.099688716,0.098980285,0.098980285
27,0.002330648113764723,0.26666666666666666,0.26666666666666666,3.0416666666666665,0.9833333333333333,0.0,-0.9162436895561008,0.9185743376698655,2.8852146313077154,1.2212041519409758,20.988427439322532,0.7166666666666666,0.18602665375146746,8.034288835635284,944.0250234498903,Asset0005,4,0.31618613,0.091973506,0.12929271,0.12929271
28,0.0025716635630790583,0.325,0.3,3.0416666666666665,0.8333333333333334,0.0,-0.35446699908533524,0.35703866264841433,1.468043372815827,0.6071473847563311,11.384502462456334,0.5083333333333333,0.14714957751778052,3.8651597000233564,494.1699273739956,Asset0040,34,0.16713291,0.08730916,0.062174987,0.062174987
29,0.00236486080665126,0.2833333333333333,0.275,0.375,0.9583333333333334,0.0,-0.7856158976310683,0.7879807584377195,2.642608686821255,1.0978865093337387,20.53795546294736,0.675,0.2402364080792649,4.483199084491725,408.33130487010914,Control02,46,0.33035243,0.16095681,0.052292597,0.052292597
30,0.004124557242747205,0.3,0.2916666666666667,0.4083333333333333,0.9916666666666667,0.0,-0.8738239978086886,0.8779485550514358,2.6196976840707142,1.198857165944732,17.2401398590174,0.6916666666666667,0.17883234802273715,1.3049487852483566,151.96100855827163,Asset0001,0,0.26650748,0.1039603,0.13015002,0.13015002
31,-0.0070754821099676775,0.325,0.2916666666666667,3.0416666666666665,0.9,0.0,-0.6815744375934863,0.6744989554835187,2.290483702785463,1.1033715985702575,23.218576034803817,0.575,0.24322243906368596,4.891422011043924,588.010214427881,Asset0037,32,0.28714246,0.112784564,0.109017745,0.109017745
32,0.0033235528618166216,0.2916666666666667,0.275,0.3833333333333333,1.075,0.0,-0.8478314489161742,0.8511550017779909,2.510930968458367,1.0250838312747672,18.326843155053798,0.7833333333333332,0.11236899219092418,1.6685147768157105,192.69838488353327,Asset0022,19,0.42353317,0.13521087,0.12825154,0.12825154
33,-0.007754270111797166,0.275,0.2916666666666667,3.0416666666666665,1.0833333333333333,0.0,-0.9770543012300911,0.9693000311182939,2.560881172734437,1.1580550076211682,18.636027849867506,0.8083333333333332,0.24453352016263213,8.55636360281875,1024.6193445625927,Asset0002,1,0.40212867,0.078331314,0.1691978,0.1691978
34,-0.0049599017576246966,0.26666666666666666,0.275,3.0416666666666665,0.8666666666666667,0.0,-0.8050679279032187,0.800108026145594,2.6834978772187967,1.2720022820141648,20.237110370376108,0.6000000000000001,0.33228833034320665,6.73357305542558,809.6405270545005,Surprise01,50,0.34675545,0.09517569,0.095348306,0.095348306
35,0.007932212065632,0.26666666666666666,0.2583333333333333,0.35833333333333334,0.95,0.0,-1.0170668951299926,1.0249991071956246,3.411568185490108,1.4310091014576645,26.795572434028205,0.6833333333333333,0.19022851002314384,2.760226699083894,332.2006663618781,Asset0015,13,0.34268972,0.114927426,0.15825279,0.15825279
36,-0.0032288069680602425,0.3,0.2833333333333333,0.375,0.8666666666666667,0.0,-0.5332133720631794,0.5299845650951192,1.742094819546356,0.8633052914636825,14.53086297678675,0.5666666666666667,0.3319209497069228,5.953175229283008,728.2544010533373,Asset0043,37,0.1888171,0.09148984,0.09374462,0.09374462
37,0.006673692137623884,0.275,0.26666666666666666,0.375,0.9249999999999999,0.0,-0.9709879951341729,0.9776616872717968,3.1958773754560155,1.4317356867472784,24.36778155644026,0.6499999999999999,0.19510785334418781,0.4521767338043281,11.039828011792707,Asset0021,18,0.3621663,0.08502875,0.13524616,0.13524616
38,0.0020892699677258035,0.275,0.26666666666666666,3.0416666666666665,0.9666666666666667,0.0,-0.9921669140637253,0.9942561840314511,3.165079589353199,1.3632262560982567,23.39170260738393,0.6916666666666667,0.1806461567357479,7.961159391675161,962.9060858206135,Asset0049,43,0.32337552,0.10178913,0.13487287,0.13487287
39,0.011873234336339895,0.31666666666666665,0.2833333333333333,0.39166666666666666,0.9416666666666667,0.0,-0.6521778222291715,0.6640510565655114,1.9546117701812582,0.9743492280546295,14.68293197919548,0.625,0.12150341346475678,9.99295800703111,1210.8772112370975,Control04,48,0.30848375,0.17796981,0.052076355,0.052076355
40,0.005308035132882908,0.25,0.26666666666666666,3.0416666666666665,1.0916666666666666,0.0,-1.1991514617730947,1.2044594969059776,3.3689155539194937,1.3762359676453895,22.895392567543276,0.8416666666666666,0.15703323162421942,7.7234618105207,941.639172029138,Asset0035,30,0.49293384,0.11505228,0.18024044,0.18024044
41,0.0012700182881722826,0.275,0.2833333333333333,3.0416666666666665,1.3,0.0,-0.7972021982147685,0.7984722165029408,2.2304918887920855,0.8103514932432684,15.531466272239554,1.025,0.37011476910622315,2.6641367847964226,304.3192257600271,Control01,45,0.33309546,0.15602827,0.043447364,0.043447364
42,0.004228619105993358,0.2583333333333333,0.26666666666666666,0.36666666666666664,0.9249999999999999,0.0,-1.0365217347593179,1.0407503538653111,3.2606356287741822,1.5001480760938612,22.968069521853984,0.6666666666666666,0.21859779893644138,0.8569565903200749,89.6270747961685,Asset0026,21,0.3676268,0.076162815,0.14731008,0.14731008
43,0.0004771299860534878,0.225,0.25,3.0416666666666665,0.9249999999999999,0.0,-1.1471209484721088,1.1475980784581623,3.221619453540534,1.5815888849934727,20.201404182331757,0.7,0.18677694297151626,6.070314347253785,752.490198881409,Asset0047,41,0.32080472,0.09934897,0.14681749,0.14681749
44,0.0015119897521364617,0.275,0.26666666666666666,3.0416666666666665,1.0333333333333332,0.0,-1.123084673796902,1.1245966635490385,3.109278951310388,1.4179974238246815,22.964946156414314,0.7583333333333332,0.23201016408899525,10.380025964014102,1285.041535143083,Asset0050,44,0.43497676,0.089289285,0.1632826,0.1632826
45,-0.0011902590617582838,0.2,0.2833333333333333,0.4,1.0166666666666666,0.0,-1.115353474929093,1.1141632158673347,3.0484966367418753,1.3044627968651612,16.3748890229642,0.8166666666666667,0.18373019598139664,2.768901589062196,340.604362409195,Asset0020,17,0.4100306,0.11999015,0.15972383,0.15972383
46,0.00727962577013169,0.2916666666666667,0.2583333333333333,0.375,0.8666666666666667,0.0,-0.7095658711134275,0.7168454968835591,2.165091464896012,1.1580216790727484,15.464165535265591,0.575,0.24150763003124412,2.9300434161274302,334.4566529370837,Asset0044,38,0.22049674,0.10599228,0.10929676,0.10929676
