,Baseline,Latency_a,Latency_b,T2MaxVel,T2MaxCon,T2Rec75pc,PeakCon,ConAmplitude,VelConMax,VelConAve,AccConMax,ConTime,VelRedAve,VelRedMax,AccRedMax,assets,Unnamed: 0,mean_lum_mask,std_lum_mask,mean_lum,std_lum
30,-0.0014467497163774378,0.39166666666666666,0.2916666666666667,0.5333333333333333,0.9666666666666667,0.0,-0.3399147902411817,0.3384680405248043,0.836512142410738,0.5080645569119738,6.872844936555964,0.575,0.07638893759329463,0.3622388814196187,5.489687840265134,Asset0024,20,0.43263465,0.13274679,0.15246816,0.15246816
31,-0.003526144124567112,0.0,0.2833333333333333,0.35,0.075,0.041666666666666664,-0.005727856078031524,0.002201711953464412,0.073433886811916,0.054486387607668746,1.3086180859644234,0.075,0.13261348519902597,0.4297235266114263,6.249823491006168,Asset0043,37,0.1888171,0.09148984,0.09374462,0.09374462
32,0.02179302190228284,0.75,0.03333333333333333,0.6666666666666666,0.9249999999999999,1.8583333333333334,-0.07236380422285006,0.0941568261251329,0.4605873478444735,0.12960253132654082,7.202362372262519,0.17499999999999993,0.0863960850746802,0.23720113749195457,3.8861922402493976,Asset0037,32,0.28714246,0.112784564,0.109017745,0.109017745
33,-0.0028798417388897026,0.5166666666666666,0.16666666666666666,0.5583333333333333,1.3,0.0,-0.22917011738501666,0.22629027564612697,0.7330596302990744,0.2301100220900453,14.845053315224838,0.7833333333333334,0.10392957257383807,0.2623427601606054,2.6272543059271403,Asset0012,11,0.42795184,0.14011648,0.18053178,0.18053178
34,-0.011696245077473756,0.0,0.2583333333333333,0.05,0.11666666666666667,0.06666666666666667,-0.04049433278610941,0.02879808770863565,0.4242988923836108,0.32324351325229805,10.027369683789923,0.11666666666666667,0.07278526958482064,0.5321298644394511,11.23368282655155,Asset0016,14,0.2641216,0.10828366,0.115409024,0.115409024
35,-0.00029567313396280503,0.30833333333333335,0.325,0.4666666666666667,1.0833333333333333,0.0,-0.37472519197456033,0.37442951884059755,0.9269742981111107,0.42349686512571183,4.699453634699506,0.7749999999999999,0.12878637035275603,0.5808228986871278,11.087213918087535,Surprise02,51,0.39776164,0.16939048,0.14499997,0.14499997
36,0.0022112270441353964,0.0,0.2583333333333333,1.9583333333333333,2.3833333333333333,0.1,-0.015013363637729397,0.017224590681864792,0.2970258051945294,0.10302946978310867,6.743446103221773,2.3833333333333333,0.07861247696753679,0.17832856010067208,5.19344153851877,Asset0010,9,0.28380176,0.1032673,0.108348355,0.108348355
37,-0.007470322306897623,0.0,0.8,2.8333333333333335,0.14166666666666666,0.125,-0.02621725537668246,0.018746933069784838,0.20811609150240434,0.1659884901302023,3.3750045621507354,0.14166666666666666,0.12073542779232672,0.3312188332646826,4.242679551094408,Asset0040,34,0.16713291,0.08730916,0.062174987,0.062174987
38,-0.0008504677079959154,0.275,0.15833333333333333,0.25,2.6916666666666664,0.0,-0.21735223881019014,0.21650177110219423,0.3808966452584278,0.08563895290417908,2.852482203330288,2.4166666666666665,0.11249309835850513,0.17702327719015254,2.909085446537718,Asset0002,1,0.40212867,0.078331314,0.1691978,0.1691978
39,0.0010198817522173345,0.45,0.26666666666666666,0.35,0.6833333333333333,0.26666666666666666,-0.07888159703240796,0.0799014787846253,0.35120067781333103,0.12600659444733622,2.8628738670773646,0.23333333333333334,0.14658278934811836,0.41376886828880205,5.25663891192143,Asset0015,13,0.34268972,0.114927426,0.15825279,0.15825279
40,-0.003273523301118233,0.75,0.008333333333333333,0.9249999999999999,1.8166666666666667,1.05,-0.12762665062499715,0.12435312732387892,0.2776803635434466,0.10331526605277315,2.3954032470386633,1.0666666666666667,0.08790660716886997,0.194706317500202,2.447330252559743,Control01,45,0.33309546,0.15602827,0.043447364,0.043447364
41,-0.002738414186036627,0.6,0.225,0.5583333333333333,0.875,1.3083333333333333,-0.08107295314944071,0.07833453896340409,0.32409643502822966,0.12167365085300184,2.9615768232000685,0.275,0.08793881580444603,0.2744404925095589,5.211788605272649,Asset0004,3,0.30957243,0.08649237,0.13629618,0.13629618
42,0.0013780941915354974,0.5666666666666667,0.06666666666666667,1.9666666666666666,2.0416666666666665,0.0,-0.2267627634765058,0.22814085766804132,0.4604913070039096,0.14256303654844218,9.581818739273595,1.4749999999999999,0.14911665409608021,0.35216402923347045,9.64003329080212,Control05,49,0.3308058,0.16136974,0.056558643,0.056558643
43,0.00497551668259092,0.425,0.8416666666666667,0.8916666666666666,0.975,0.0,-0.27306356079517435,0.2780390774777653,0.7359054910479412,0.4078580376964426,12.672370427448598,0.55,0.09504431801422299,0.43066182672997555,12.161684589872124,Asset0014,12,0.33692795,0.103744045,0.14835167,0.14835167
44,0.007118635968213215,0.475,0.3333333333333333,0.4666666666666667,1.1083333333333334,0.0,-0.18790068038930255,0.19501931635751577,0.5654195073479649,0.2199630622898176,3.9373725322107656,0.6333333333333334,0.1233048717721931,0.531555572561464,11.170998059835213,Asset0034,29,0.36686334,0.11661332,0.15790665,0.15790665
45,-0.0024737577833464836,0.4166666666666667,0.20833333333333334,0.45,1.0333333333333332,0.0,-0.21231900054622155,0.20984524276287506,0.48312276773608054,0.26852619994013893,4.860345693892876,0.6166666666666665,0.08025950483205553,0.2419764231316257,3.8192284645998775,Asset0027,22,0.3846154,0.096799545,0.16378033,0.16378033
46,0.012663209560964991,0.0,0.10833333333333334,0.475,0.6416666666666666,0.15,-0.011605363783737369,0.02426857334470236,0.26821704929351503,0.12539595239746393,2.116281581520624,0.6416666666666666,0.09639891671910689,0.2844988928707545,3.4462686827812172,Asset0008,7,0.35378727,0.08419011,0.1345228,0.1345228
